"","Date","Umpire","Home","Away","R [H]","R [A]","PC","IC","xIC","CC","xCC","CCAx","Acc","xAcc","AAx","Con","Fav [H]","totRI"
"","2024-08-07","D.J. Reyburn","CLE","AZ","3","5","142","6","9","136","133","3","95.8","93.6","2.1","90.8","0.56","0.72"
"","2024-08-07","Alex Tosi","CHC","MIN","8","2","162","10","9.6","152","152.4","-0.4","93.8","94.1","-0.3","92.6","-0.34","1.52"
"","2024-08-07","Brian Walsh","ATL","MIL","5","8","200","15","10.7","185","189.3","-4.3","92.5","94.7","-2.2","92","-1.75","2.93"
"","2024-08-06","Dan Merzel","WSH","SF","11","5","172","4","8","168","164","4","97.7","95.3","2.3","97.1","-0.83","0.91"
"","2024-08-06","David Rackley","TOR","BAL","5","2","141","7","7.5","134","133.5","0.5","95","94.7","0.4","93.6","0.14","0.9"
"","2024-08-06","Nic Lentz","TEX","HOU","2","4","138","10","11","128","127","1","92.8","92","0.7","94.2","0.29","1.03"
"","2024-08-06","Todd Tichenor","STL","TB","4","3","140","11","13","129","127","2","92.1","90.7","1.4","93.6","0.1","1.14"
"","2024-08-06","Brian O'Nora","SEA","DET","2","4","153","9","11","144","142","2","94.1","92.8","1.3","93.5","1.08","1.4"
"","2024-08-06","John Bacon","PIT","SD","0","6","131","8","7.3","123","123.7","-0.7","93.9","94.4","-0.5","96.2","0.13","1.43"
"","2024-08-06","Vic Carapazza","OAK","CWS","1","5","130","7","9.4","123","120.6","2.4","94.6","92.8","1.8","94.6","0.85","1.11"
"","2024-08-06","Alan Porter","MIA","CIN","2","8","146","4","8.2","142","137.8","4.2","97.3","94.4","2.8","95.9","0.55","0.85"
"","2024-08-06","Hunter Wendelstedt","LAD","PHI","2","6","138","9","7.1","129","130.9","-1.9","93.5","94.9","-1.4","94.9","-0.4","1.32"
"","2024-08-06","Malachi Moore","KC","BOS","5","6","145","11","11.1","134","133.9","0.1","92.4","92.3","0.1","95.2","-0.17","0.97"
"","2024-08-06","Roberto Ortiz","COL","NYM","6","3","126","9","8.6","117","117.4","-0.4","92.9","93.1","-0.3","91.3","0.81","2.01"
"","2024-08-06","Phil Cuzzi","CHC","MIN","7","3","125","7","7.9","118","117.1","0.9","94.4","93.7","0.7","95.2","-0.4","0.66"
"","2024-08-06","Carlos Torres","ATL","MIL","0","10","172","6","9.5","166","162.5","3.5","96.5","94.5","2","94.8","0.12","1.22"
"","2024-08-05","Mark Carlson","WSH","SF","1","4","141","8","9.9","133","131.1","1.9","94.3","93","1.3","91.5","0.15","0.73"
"","2024-08-05","Will Little","TEX","HOU","4","3","172","8","8.2","164","163.8","0.2","95.3","95.2","0.1","93","0.34","1.04"
"","2024-08-05","Manny Gonzalez","STL","NYM","0","6","128","6","9.6","122","118.4","3.6","95.3","92.5","2.8","89.8","-0.12","0.58"
"","2024-08-05","Edwin Moscoso","OAK","CWS","5","1","151","9","13.8","142","137.2","4.8","94","90.9","3.2","93.4","-0.14","0.68"
"","2024-08-05","Jim Wolf","MIA","CIN","3","10","155","9","7.8","146","147.2","-1.2","94.2","95","-0.8","94.2","-0.59","1.15"
"","2024-08-05","Marvin Hudson","LAD","PHI","5","3","124","8","7","116","117","-1","93.5","94.3","-0.8","93.5","-0.19","1.13"
"","2024-08-05","Scott Barry","KC","BOS","5","9","169","8","9.9","161","159.1","1.9","95.3","94.1","1.1","94.1","-0.24","1.32"
"","2024-08-05","Charlie Ramos","CLE","AZ","6","7","170","15","11.5","155","158.5","-3.5","91.2","93.3","-2.1","92.4","-0.36","2.34"
"","2024-08-05","Tony Randazzo","CHC","MIN","0","3","136","8","9.6","128","126.4","1.6","94.1","93","1.2","92.6","-0.34","0.8"
"","2024-08-04","Dan Iassogna","WSH","MIL","4","3","127","7","7.3","120","119.7","0.3","94.5","94.2","0.3","97.6","0.38","0.84"
"","2024-08-04","James Hoye","TEX","BOS","2","7","153","5","6","148","147","1","96.7","96.1","0.7","96.7","-0.03","0.45"
"","2024-08-04","Chad Fairchild","SEA","PHI","0","6","131","8","7.1","123","123.9","-0.9","93.9","94.6","-0.7","93.9","-0.21","0.83"
"","2024-08-04","Chris Segal","SD","COL","10","2","146","14","9.3","132","136.7","-4.7","90.4","93.6","-3.2","93.2","0.13","1.69"
"","2024-08-04","Jonathan Parra","PIT","AZ","5","6","178","13","15.6","165","162.4","2.6","92.7","91.2","1.5","94.4","-0.01","1.83"
"","2024-08-04","Dan Bellino","OAK","LAD","2","3","145","7","7.5","138","137.5","0.5","95.2","94.9","0.3","93.1","0.46","0.78"
"","2024-08-04","Tripp Gibson","NYY","TOR","4","3","178","10","12.1","168","165.9","2.1","94.4","93.2","1.2","91.6","-0.76","2.3"
"","2024-08-04","Lance Barrett","MIN","CWS","13","7","215","19","12.9","196","202.1","-6.1","91.2","94","-2.9","92.1","1.08","2.12"
"","2024-08-04","Alex MacKay","LAA","NYM","3","2","164","11","10.6","153","153.4","-0.4","93.3","93.5","-0.3","93.9","-0.34","1.52"
"","2024-08-04","Emil Jimenez","HOU","TB","0","1","141","7","9.8","134","131.2","2.8","95","93.1","2","95.7","0.28","0.98"
"","2024-08-04","Ryan Blakney","DET","KC","2","3","144","8","7.2","136","136.8","-0.8","94.4","95","-0.6","93.8","1.13","1.47"
"","2024-08-04","Cory Blaser","CLE","BAL","5","9","174","11","10.8","163","163.2","-0.2","93.7","93.8","-0.1","94.8","1.36","3.24"
"","2024-08-04","Bill Miller","CIN","SF","2","8","163","10","11.1","153","151.9","1.1","93.9","93.2","0.7","93.9","0.4","1.88"
"","2024-08-04","Clint Vondrak","CHC","STL","6","2","138","9","9.9","129","128.1","0.9","93.5","92.8","0.6","89.1","-1.07","1.45"
"","2024-08-04","Nestor Ceja","ATL","MIA","0","7","169","4","10.4","165","158.6","6.4","97.6","93.8","3.8","97","-0.48","0.48"
"","2024-08-03","Adam Beck","WSH","MIL","6","4","127","11","9.7","116","117.3","-1.3","91.3","92.4","-1","94.5","-0.59","0.99"
"","2024-08-03","D.J. Reyburn","TEX","BOS","7","4","171","15","13.3","156","157.7","-1.7","91.2","92.2","-1","91.8","-0.01","1.87"
"","2024-08-03","Ryan Wills","SEA","PHI","6","5","187","14","12.9","173","174.1","-1.1","92.5","93.1","-0.6","90.4","1.31","2.49"
"","2024-08-03","Nate Tomlinson","SD","COL","3","2","104","6","8.8","98","95.2","2.8","94.2","91.5","2.7","87.5","0.11","0.43"
"","2024-08-03","Junior Valentine","PIT","AZ","4","2","146","16","11.1","130","134.9","-4.9","89","92.4","-3.4","94.5","0.86","2.14"
"","2024-08-03","Alex Tosi","OAK","LAD","0","10","168","8","12.5","160","155.5","4.5","95.2","92.5","2.7","92.9","-1.1","1.62"
"","2024-08-03","Laz Diaz","NYY","TOR","8","3","168","17","11.5","151","156.5","-5.5","89.9","93.2","-3.3","88.7","-1.22","1.88"
"","2024-08-03","Alfonso Márquez","MIN","CWS","6","2","131","8","7.3","123","123.7","-0.7","93.9","94.4","-0.5","94.7","0.1","0.98"
"","2024-08-03","Chris Conroy","LAA","NYM","5","4","165","4","9.6","161","155.4","5.6","97.6","94.2","3.4","95.8","-0.24","0.66"
"","2024-08-03","Ryan Additon","HOU","TB","1","6","139","6","9.1","133","129.9","3.1","95.7","93.4","2.3","95","-0.37","0.59"
"","2024-08-03","Sean Barber","DET","KC","6","5","158","6","8.9","152","149.1","2.9","96.2","94.3","1.9","93","0.14","0.86"
"","2024-08-03","Jansen Visconti","CLE","BAL","4","7","158","6","9.6","152","148.4","3.6","96.2","93.9","2.3","91.1","0.86","1.02"
"","2024-08-03","Chad Whitson","CIN","SF","6","4","157","10","7","147","150","-3","93.6","95.5","-1.9","94.3","0.05","1.17"
"","2024-08-03","Mark Wegner","CHC","STL","4","5","128","8","8","120","120","0","93.8","93.7","0","92.2","-0.14","0.88"
"","2024-08-03","Austin Jones","ATL","MIA","3","4","167","6","10.6","161","156.4","4.6","96.4","93.6","2.8","93.4","-0.14","0.78"
"","2024-08-02","CB Bucknor","WSH","MIL","3","8","171","9","12.9","162","158.1","3.9","94.7","92.4","2.3","90.6","-0.36","0.84"
"","2024-08-02","John Libka","TEX","BOS","6","11","153","7","8.8","146","144.2","1.8","95.4","94.2","1.2","94.1","0.56","0.88"
"","2024-08-02","Brian Walsh","SEA","PHI","10","2","152","9","8.4","143","143.6","-0.6","94.1","94.5","-0.4","92.1","0.35","1.47"
"","2024-08-02","Larry Vanover","SD","COL","2","5","136","13","8.3","123","127.7","-4.7","90.4","93.9","-3.5","92.6","-1.22","1.86"
"","2024-08-02","Ramon De Jesus","PIT","AZ","8","9","178","11","10.6","167","167.4","-0.4","93.8","94.1","-0.3","96.1","-0.39","1.19"
"","2024-08-02","Phil Cuzzi","OAK","LAD","6","5","143","5","8.4","138","134.6","3.4","96.5","94.1","2.4","94.4","-0.26","0.48"
"","2024-08-02","Erich Bacchus","NYY","TOR","5","8","168","3","6.8","165","161.2","3.8","98.2","96","2.3","98.2","0.44","0.44"
"","2024-08-02","James Jean","MIN","CWS","10","2","146","11","13.7","135","132.3","2.7","92.5","90.6","1.9","87.7","-0.39","0.91"
"","2024-08-02","Brennan Miller","LAA","NYM","1","5","160","13","11.5","147","148.5","-1.5","91.9","92.8","-0.9","93.8","0.16","1.94"
"","2024-08-02","Doug Eddings","HOU","TB","3","2","140","11","8.6","129","131.4","-2.4","92.1","93.9","-1.7","90.7","0.18","1.02"
"","2024-08-02","Alan Porter","DET","KC","2","9","149","6","10","143","139","4","96","93.3","2.7","95.3","-0.37","0.85"
"","2024-08-02","Andy Fletcher","CLE","BAL","8","4","166","12","9.7","154","156.3","-2.3","92.8","94.2","-1.4","91.6","-0.19","2.35"
"","2024-08-02","Malachi Moore","CIN","SF","0","3","145","14","11.4","131","133.6","-2.6","90.3","92.1","-1.8","94.5","-0.18","1.38"
"","2024-08-02","Bruce Dreckman","CHC","STL","6","3","174","17","14","157","160","-3","90.2","91.9","-1.7","95.4","-1.17","2.81"
"","2024-08-02","Todd Tichenor","ATL","MIA","5","3","140","8","12.9","132","127.1","4.9","94.3","90.8","3.5","95.7","-0.29","0.87"
"","2024-08-01","Jacob Metz","LAA","COL","4","5","145","14","10","131","135","-4","90.3","93.1","-2.8","89","0.6","1.58"
"","2024-08-01","Jim Wolf","DET","KC","1","7","129","11","10.4","118","118.6","-0.6","91.5","91.9","-0.5","94.6","0.36","0.9"
"","2024-08-01","John Bacon","CLE","BAL","10","3","166","12","9.1","154","156.9","-2.9","92.8","94.5","-1.7","92.8","-0.08","1.1"
"","2024-08-01","Jeremie Rehak","CHC","STL","5","4","116","5","9.8","111","106.2","4.8","95.7","91.5","4.1","94.8","-0.07","0.85"
"","2024-08-01","Manny Gonzalez","ATL","MIA","4","2","132","11","11.8","121","120.2","0.8","91.7","91.1","0.6","93.2","-0.45","1.09"
"","2024-07-31","Mike Estabrook","TB","MIA","2","6","170","11","12.7","159","157.3","1.7","93.5","92.5","1","93.5","0.38","1.44"
"","2024-07-31","Shane Livensparger","STL","TEX","10","1","151","7","11.8","144","139.2","4.8","95.4","92.2","3.2","91.4","0.03","0.53"
"","2024-07-31","David Rackley","SF","OAK","1","0","112","11","8","101","104","-3","90.2","92.9","-2.7","93.8","0.8","1.38"
"","2024-07-31","Ben May","SD","LAD","8","1","154","11","8","143","146","-3","92.9","94.8","-2","94.8","0.76","1.08"
"","2024-07-31","Ryan Blakney","PHI","NYY","5","6","149","5","11.1","144","137.9","6.1","96.6","92.5","4.1","94","-0.09","0.57"
"","2024-07-31","Scott Barry","NYM","MIN","3","8","159","13","9.1","146","149.9","-3.9","91.8","94.2","-2.4","93.7","0.22","1.44"
"","2024-07-31","Mark Ripperger","MIL","ATL","2","6","173","17","15.6","156","157.4","-1.4","90.2","91","-0.8","89.6","-0.75","2.29"
"","2024-07-31","Tony Randazzo","LAA","COL","1","2","124","10","8.2","114","115.8","-1.8","91.9","93.4","-1.5","92.7","-0.6","1.16"
"","2024-07-31","Nestor Ceja","HOU","PIT","5","4","118","8","8.9","110","109.1","0.9","93.2","92.5","0.8","93.2","-0.06","1.08"
"","2024-07-31","Clint Vondrak","CWS","KC","3","10","145","7","11.7","138","133.3","4.7","95.2","91.9","3.3","96.6","-0.1","0.78"
"","2024-07-31","Charlie Ramos","CIN","CHC","4","13","173","11","11.6","162","161.4","0.6","93.6","93.3","0.4","89.6","-0.91","1.17"
"","2024-07-31","Cory Blaser","BOS","SEA","3","2","160","15","16.5","145","143.5","1.5","90.6","89.7","1","90.6","-0.86","2.18"
"","2024-07-31","Adrian Johnson","BAL","TOR","10","4","159","10","13.7","149","145.3","3.7","93.7","91.4","2.3","93.7","-0.17","1.59"
"","2024-07-31","Carlos Torres","AZ","WSH","5","4","160","5","8.9","155","151.1","3.9","96.9","94.4","2.4","96.2","-0.02","0.72"
"","2024-07-30","Tripp Gibson","TB","MIA","9","3","182","3","9.4","179","172.6","6.4","98.4","94.8","3.5","96.2","0.78","0.78"
"","2024-07-30","Alex MacKay","STL","TEX","8","1","140","7","12","133","128","5","95","91.4","3.6","92.1","0.02","0.54"
"","2024-07-30","Chris Segal","SF","OAK","2","5","159","12","12.9","147","146.1","0.9","92.5","91.9","0.6","95","-0.6","1.36"
"","2024-07-30","Dan Iassogna","SD","LAD","6","5","175","5","9.8","170","165.2","4.8","97.1","94.4","2.7","96.6","-0.16","0.44"
"","2024-07-30","Sean Barber","PHI","NYY","6","7","199","10","13.8","189","185.2","3.8","95","93.1","1.9","95.5","-0.14","0.92"
"","2024-07-30","Bill Miller","NYM","MIN","2","0","126","5","9.1","121","116.9","4.1","96","92.8","3.3","95.2","-0.78","1.14"
"","2024-07-30","Lance Barrett","MIL","ATL","1","5","143","4","10.6","139","132.4","6.6","97.2","92.6","4.6","95.1","-0.07","0.35"
"","2024-07-30","Dan Bellino","LAA","COL","10","7","144","14","10.2","130","133.8","-3.8","90.3","92.9","-2.6","94.4","-0.16","1.36"
"","2024-07-30","Austin Jones","HOU","PIT","2","6","153","8","11.1","145","141.9","3.1","94.8","92.7","2","92.8","0.07","1.53"
"","2024-07-30","Gabe Morales","DET","CLE","0","5","133","4","5.7","129","127.3","1.7","97","95.7","1.3","95.5","0.16","0.32"
"","2024-07-30","Mark Wegner","CWS","KC","3","4","135","11","9.3","124","125.7","-1.7","91.9","93.1","-1.2","93.3","0.3","1.44"
"","2024-07-30","James Hoye","CIN","CHC","6","3","145","11","9.8","134","135.2","-1.2","92.4","93.2","-0.8","95.9","-0.17","0.97"
"","2024-07-30","Jansen Visconti","BOS","SEA","6","10","147","5","8.5","142","138.5","3.5","96.6","94.2","2.4","94.6","-0.32","0.52"
"","2024-07-30","Jonathan Parra","BAL","TOR","6","2","164","6","8.4","158","155.6","2.4","96.3","94.9","1.4","96.3","-0.64","0.94"
"","2024-07-30","Chad Fairchild","AZ","WSH","17","0","161","7","12","154","149","5","95.7","92.5","3.1","92.5","0.42","0.84"
"","2024-07-29","Chris Conroy","STL","TEX","3","6","130","8","6.9","122","123.1","-1.1","93.8","94.7","-0.9","92.3","-0.73","0.97"
"","2024-07-29","Alan Porter","PHI","NYY","4","14","162","6","9.8","156","152.2","3.8","96.3","93.9","2.4","94.4","-0.45","0.55"
"","2024-07-29","Chad Whitson","NYM","MIN","15","2","179","16","11.2","163","167.8","-4.8","91.1","93.7","-2.7","92.2","-1.19","2.61"
"","2024-07-29","Alfonso Márquez","MIL","ATL","8","3","135","11","10.5","124","124.5","-0.5","91.9","92.2","-0.3","91.9","-0.44","1.5"
"","2024-07-29","Todd Tichenor","HOU","PIT","3","5","152","9","9","143","143","0","94.1","94.1","0","94.7","0.12","2.34"
"","2024-07-29","Emil Jimenez","DET","CLE","4","8","140","9","12.2","131","127.8","3.2","93.6","91.3","2.3","95.7","-0.32","1.2"
"","2024-07-29","Bruce Dreckman","CWS","KC","5","8","145","10","7.8","135","137.2","-2.2","93.1","94.6","-1.5","93.8","0.05","1.37"
"","2024-07-29","D.J. Reyburn","CIN","CHC","7","1","130","9","9.1","121","120.9","0.1","93.1","93","0.1","93.1","-0.35","0.83"
"","2024-07-29","Andy Fletcher","BOS","SEA","14","7","162","12","8.6","150","153.4","-3.4","92.6","94.7","-2.1","95.7","0.68","1.5"
"","2024-07-29","Ramon De Jesus","BAL","TOR","11","5","167","11","10.2","156","156.8","-0.8","93.4","93.9","-0.5","92.8","0.47","1.99"
"","2024-07-29","Junior Valentine","BAL","TOR","4","8","159","3","10.7","156","148.3","7.7","98.1","93.3","4.8","95.6","0.3","0.3"
"","2024-07-29","Ryan Wills","AZ","WSH","9","8","180","9","11.6","171","168.4","2.6","95","93.6","1.4","93.9","0.63","1.11"
"","2024-07-28","Roberto Ortiz","TOR","TEX","7","3","120","9","8.9","111","111.1","-0.1","92.5","92.6","-0.1","93.3","-0.2","0.78"
"","2024-07-28","Adam Hamari","TB","CIN","2","1","131","4","9.2","127","121.8","5.2","96.9","93","4","95.4","0.04","1.4"
"","2024-07-28","Clint Vondrak","STL","WSH","4","3","104","3","8.3","101","95.7","5.3","97.1","92","5.1","93.3","-0.08","0.24"
"","2024-07-28","Laz Diaz","SF","COL","5","4","168","12","14.8","156","153.2","2.8","92.9","91.2","1.6","94","0.16","1.26"
"","2024-07-28","John Libka","PHI","CLE","3","4","144","6","6.6","138","137.4","0.6","95.8","95.4","0.4","95.8","-0.04","0.82"
"","2024-07-28","Ryan Additon","NYM","ATL","2","9","144","16","14.1","128","129.9","-1.9","88.9","90.2","-1.3","94.4","0.72","1.52"
"","2024-07-28","Phil Cuzzi","MIL","MIA","6","2","161","8","9.6","153","151.4","1.6","95","94","1","90.1","0.33","1.09"
"","2024-07-28","Jeremie Rehak","LAA","OAK","8","6","167","7","9.1","160","157.9","2.1","95.8","94.6","1.2","92.8","-0.28","1.08"
"","2024-07-28","Quinn Wolcott","KC","CHC","3","7","151","6","9.3","145","141.7","3.3","96","93.8","2.2","94","-0.06","0.44"
"","2024-07-28","Brennan Miller","HOU","LAD","2","6","170","8","10.7","162","159.3","2.7","95.3","93.7","1.6","90.6","0.43","0.69"
"","2024-07-28","John Bacon","DET","MIN","0","5","140","9","8.8","131","131.2","-0.2","93.6","93.7","-0.1","95","0.32","1.2"
"","2024-07-28","Stu Scheurwater","CWS","SEA","3","6","138","10","10.1","128","127.9","0.1","92.8","92.7","0.1","92.8","0.02","1.32"
"","2024-07-28","Nick Mahrley","BOS","NYY","2","8","166","8","8.6","158","157.4","0.6","95.2","94.8","0.4","95.8","-0.19","0.77"
"","2024-07-28","Jim Wolf","BAL","SD","8","6","195","5","14.5","190","180.5","9.5","97.4","92.6","4.9","95.4","0.14","0.3"
"","2024-07-28","Adam Beck","AZ","PIT","5","6","173","14","14.1","159","158.9","0.1","91.9","91.9","0","92.5","-0.88","2.34"
"","2024-07-27","Mark Ripperger","TOR","TEX","7","3","142","13","11.7","129","130.3","-1.3","90.8","91.7","-0.9","90.1","0.02","1.2"
"","2024-07-27","Vic Carapazza","TB","CIN","4","0","142","5","8.8","137","133.2","3.8","96.5","93.8","2.7","93.7","0.72","1.18"
"","2024-07-27","Lance Barksdale","STL","WSH","3","14","211","15","14.6","196","196.4","-0.4","92.9","93.1","-0.2","93.4","1.05","2.73"
"","2024-07-27","Mike Estabrook","SF","COL","4","1","151","8","5.5","143","145.5","-2.5","94.7","96.3","-1.6","93.4","-0.53","0.87"
"","2024-07-27","Erich Bacchus","SF","COL","5","0","130","17","9","113","121","-8","86.9","93.1","-6.1","90.8","0.8","1.78"
"","2024-07-27","Charlie Ramos","PHI","CLE","8","0","130","3","5.4","127","124.6","2.4","97.7","95.8","1.8","96.2","0.17","0.27"
"","2024-07-27","Doug Eddings","NYM","ATL","0","4","124","5","9.3","119","114.7","4.3","96","92.5","3.5","94.4","-0.14","0.4"
"","2024-07-27","Dan Bellino","MIL","MIA","3","7","179","9","11.6","170","167.4","2.6","95","93.5","1.4","92.7","0.16","1.06"
"","2024-07-27","Brian Walsh","LAA","OAK","1","3","136","7","10.7","129","125.3","3.7","94.9","92.2","2.7","94.1","0.04","0.82"
"","2024-07-27","Adrian Johnson","KC","CHC","4","9","127","10","7.5","117","119.5","-2.5","92.1","94.1","-1.9","89","0.05","1.59"
"","2024-07-27","David Rackley","HOU","LAD","7","6","177","12","11.1","165","165.9","-0.9","93.2","93.7","-0.5","93.8","0.94","1.66"
"","2024-07-27","Mike Muchlinski","DET","MIN","7","2","134","5","9.1","129","124.9","4.1","96.3","93.2","3.1","94.8","0.28","0.44"
"","2024-07-27","Jordan Baker","CWS","SEA","3","6","183","10","14.3","173","168.7","4.3","94.5","92.2","2.3","92.3","0.15","1.13"
"","2024-07-27","John Tumpane","BOS","NYY","8","11","191","12","15.4","179","175.6","3.4","93.7","91.9","1.8","93.2","-0.49","1.23"
"","2024-07-27","Ryan Blakney","BAL","SD","4","9","157","13","18.9","144","138.1","5.9","91.7","88","3.8","86","0.17","1.31"
"","2024-07-27","CB Bucknor","AZ","PIT","9","5","139","9","9.2","130","129.8","0.2","93.5","93.4","0.1","97.8","1.21","1.67"
"","2024-07-26","Lance Barrett","TOR","TEX","6","5","159","18","13.9","141","145.1","-4.1","88.7","91.3","-2.6","90.6","0.49","2.09"
"","2024-07-26","Edwin Moscoso","TB","CIN","2","3","143","3","8","140","135","5","97.9","94.4","3.5","95.8","0","0.4"
"","2024-07-26","James Jean","STL","WSH","8","10","179","13","15","166","164","2","92.7","91.6","1.1","91.1","-2.08","3.28"
"","2024-07-26","Tripp Gibson","SF","COL","11","4","174","19","10.5","155","163.5","-8.5","89.1","94","-4.9","90.2","0.59","2.19"
"","2024-07-26","Rob Drake","PHI","CLE","1","3","139","11","8.7","128","130.3","-2.3","92.1","93.7","-1.6","94.2","-1.14","2.24"
"","2024-07-26","Gabe Morales","NYM","ATL","8","4","148","6","8.1","142","139.9","2.1","95.9","94.6","1.4","98","-0.24","0.84"
"","2024-07-26","Alex Tosi","MIL","MIA","2","6","159","8","7.7","151","151.3","-0.3","95","95.2","-0.2","94.3","0.27","0.69"
"","2024-07-26","Mark Wegner","LAA","OAK","4","5","138","8","11.6","130","126.4","3.6","94.2","91.6","2.6","94.9","-0.02","0.5"
"","2024-07-26","Junior Valentine","KC","CHC","6","0","149","5","7.4","144","141.6","2.4","96.6","95.1","1.6","97.3","-0.25","0.41"
"","2024-07-26","Alex MacKay","HOU","LAD","5","0","129","8","9.5","121","119.5","1.5","93.8","92.6","1.2","93.8","-0.29","1.03"
"","2024-07-26","Jansen Visconti","DET","MIN","3","9","158","8","10.2","150","147.8","2.2","94.9","93.6","1.4","94.9","-0.62","1.26"
